,age_absolute,d18o
219,1954.549,25.666066269172106
220,1954.799,25.268471861805157
221,1955.049,25.41911116950339
222,1955.174,25.563860282084644
223,1955.299,25.461435252586654
224,1955.424,25.761314790718586
225,1955.549,25.656798130730937
226,1955.799,25.62473860452582
227,1956.049,25.58422024919591
228,1956.2156666666667,25.23811976869536
229,1956.3823333333332,25.366991050779994
230,1956.549,26.494078015323236
231,1956.669,25.67951617171961
232,1956.789,25.762652995149224
236,1956.799,25.742543504780766
233,1956.909,25.57238597153521
234,1957.029,25.687990967489366
235,1957.1490000000001,25.64734787274571
237,1957.2156666666667,25.79324458793341
238,1957.6323333333332,25.546946116538642
239,1958.049,25.57980547186469
240,1958.1490000000001,25.52474499568053
241,1958.249,25.530216066367327
242,1958.349,25.618594439962457
243,1958.449,25.729250274936913
244,1958.549,25.770992573394484
245,1958.799,25.66962234037911
246,1959.049,25.561295639738077
247,1959.2156666666667,25.547832265333877
248,1959.3823333333332,25.54256776311624
249,1959.549,25.677161091588133
250,1959.674,25.587483931217097
251,1959.799,25.75140000315657
252,1959.924,25.822420637850428
253,1960.049,25.787765034966473
254,1960.174,25.706513772515006
255,1960.299,25.5780366669778
256,1960.424,25.51923550525429
257,1960.549,25.724096042361023
258,1960.674,25.827374788406676
259,1960.799,25.857899021907436
260,1960.924,25.719265633303213
261,1961.049,25.745846105499044
262,1961.299,25.673355541553637
263,1961.549,25.67948673321797
264,1961.7156666666667,25.847858995974022
265,1961.8823333333332,26.099695897339014
266,1962.049,25.94112216501136
267,1962.299,25.74256296412931
268,1962.549,25.47247169396331
269,1962.7156666666667,25.827160236615036
270,1962.8823333333332,25.938142389895848
271,1963.049,25.863011840997963
272,1963.2156666666667,25.697168295637326
273,1963.3823333333332,26.002936033055615
274,1963.549,25.681702105206057
275,1963.7156666666667,25.847457335061772
276,1963.8823333333332,25.814128460582396
277,1964.049,25.7651023782775
278,1964.174,25.518475592745762
279,1964.299,25.66481538233108
280,1964.424,25.750077266413236
281,1964.549,25.874240384065526
282,1964.799,25.888079473583918
283,1965.049,25.73974535025166
284,1965.299,25.720993523662386
285,1965.549,25.706635019225168
286,1965.6323333333332,25.5231927384159
287,1965.7156666666667,25.701415922154126
288,1965.799,25.886682891107643
289,1965.8823333333332,25.96945397857616
290,1965.9656666666667,25.79158754956124
291,1966.049,25.76513630739804
292,1966.299,25.4724058345466
293,1966.549,25.42770521615268
294,1966.674,25.590699713303415
295,1966.799,25.71939336646288
296,1966.924,25.670612771324233
297,1967.049,25.680887307355487
298,1967.174,25.60676365500534
299,1967.299,25.37221463846993
300,1967.424,25.580762971604585
301,1967.549,25.416635341619404
302,1967.7156666666667,25.607751092204534
303,1967.8823333333332,25.653723054703324
304,1968.049,25.73875142660295
305,1968.209,25.839497463591954
306,1968.369,25.808226290481695
307,1968.529,25.73048319930236
308,1968.689,25.44586028938661
309,1968.849,25.810990515890257
310,1969.349,25.874727767739127
311,1969.489,25.95709207988313
312,1969.629,25.83037649008695
313,1969.769,25.815998769147267
314,1969.909,25.7933061601026
315,1970.049,25.640199150513396
316,1970.299,25.722416643916514
317,1970.549,25.70226462001423
318,1970.799,25.69882369347992
319,1971.049,25.66502994517736
320,1971.2156666666667,25.842131703830997
321,1971.3823333333332,25.86629009670349
322,1971.549,25.882375862408374
323,1971.7156666666667,26.011949610489744
324,1971.8823333333332,25.88404514942956
339,1971.949,25.462472861390353
340,1971.999,25.506770358917116
341,1972.049,25.437887231990835
325,1972.049,25.80376464188418
326,1972.1418571428571,25.663803918556688
327,1972.2347142857143,25.679880670832727
342,1972.299,25.76798783908759
328,1972.3275714285714,25.884117857755534
329,1972.4204285714286,25.981928983648857
330,1972.5132857142858,25.980213928439003
343,1972.549,25.880992801827464
344,1972.674,25.810732623272834
331,1972.699,26.034024399062034
332,1972.7918571428572,25.980006419277267
345,1972.799,25.663265917004146
333,1972.8847142857144,25.92781085465476
346,1972.924,25.53703755311138
334,1972.9775714285715,25.852775361500647
347,1973.049,25.576398996557682
335,1973.0704285714287,25.454764003876072
336,1973.1632857142856,25.346660696129533
337,1973.2561428571428,25.420819442076173
348,1973.299,25.75575401227213
338,1973.349,25.320135982069
349,1973.549,25.886989035437946
350,1973.6323333333332,25.82550863761804
351,1973.7156666666667,25.75779485285995
352,1973.799,25.53305532010062
353,1973.8823333333332,25.29206096977104
354,1973.9656666666667,25.373357491045116
355,1974.049,25.33948111964486
356,1974.1490000000001,25.27517320919781
357,1974.249,25.39176471542237
358,1974.349,25.595815224218978
359,1974.449,25.568940784789337
360,1974.549,25.621782512110464
361,1974.6323333333332,25.70853275872806
362,1974.7156666666667,25.626842651061295
363,1974.799,25.426453997954802
364,1974.8823333333332,25.299053387566772
365,1974.9656666666667,25.351048453472192
366,1975.049,25.422826293145075
367,1975.174,25.699683574591266
368,1975.299,25.916519331749928
369,1975.424,25.817052939724725
370,1975.549,25.60094086075272
371,1975.799,25.49818196332143
372,1976.049,25.424552965663214
373,1976.1323333333332,25.549271079479205
374,1976.2156666666667,25.741650199419983
375,1976.299,25.901118186040055
376,1976.3823333333332,26.011017922395304
377,1976.4656666666667,25.738400658024705
378,1976.549,25.581011568692
379,1976.674,25.44699710451953
380,1976.799,25.346072339707995
381,1976.924,25.410807987428107
382,1977.049,25.488283415769228
383,1977.174,25.754026538560325
384,1977.299,25.808273759885253
385,1977.424,25.75647518672855
386,1977.549,25.657626815474146
387,1977.7156666666667,25.296435987980818
388,1977.8823333333332,25.278173278912636
389,1978.049,25.46561694566819
390,1978.1490000000001,25.48165443945418
391,1978.249,25.50710986473676
392,1978.349,25.765948400588705
393,1978.449,25.8377704060629
394,1978.549,25.756478091055623
395,1978.7156666666667,25.25652973283574
396,1978.8823333333332,25.26279897319087
397,1979.049,25.34057545005525
398,1979.174,25.41610257567799
399,1979.299,25.653618343370535
400,1979.424,25.870994405513557
401,1979.549,25.981176162042292
402,1979.7156666666667,25.821162762828184
403,1979.8823333333332,25.624812626588085
404,1980.049,25.473515813957615
405,1980.299,25.5361665554378
406,1980.549,25.904723958172934
407,1980.674,25.78329454409306
408,1980.799,25.518823616708143
409,1980.924,25.429281610731145
410,1981.049,25.406578686317907
411,1981.160111111111,25.615523587123903
412,1981.2712222222221,25.67042868860495
413,1981.3823333333332,25.60461703777975
414,1981.4934444444443,25.454083061676776
415,1981.6045555555556,25.295639301020557
416,1981.7156666666667,25.242721560449546
417,1981.8267777777778,25.302288807923535
418,1981.937888888889,25.353332356191068
419,1982.049,25.529044444415977
420,1982.174,25.4821128223853
421,1982.299,25.329849169287908
422,1982.424,25.36626642627819
423,1982.549,25.243846736816415
424,1982.674,25.32863556116919
425,1982.799,25.580252037088403
426,1982.924,25.816052949869523
427,1983.049,25.748964396625304
428,1983.299,25.55836552902966
429,1983.549,25.537728883103412
430,1983.799,25.59769392323688
431,1984.049,25.788945463229755
432,1984.191857142857,25.703426050394885
433,1984.3347142857144,25.322816391360814
434,1984.4775714285715,25.328361152335617
435,1984.6204285714286,25.27612552802937
436,1984.7632857142858,25.373032506860827
437,1984.9061428571429,25.36412603737629
438,1985.049,25.555378178264426
439,1985.299,25.438190984542747
440,1985.549,25.399911553154098
441,1985.799,25.456546832375604
442,1986.049,25.358997296217066
443,1986.299,25.44332613525137
444,1986.549,25.6817632756698
445,1986.799,25.65378489150566
446,1987.049,25.71298479167981
447,1987.249,25.5569046525131
448,1987.449,25.436035172662613
449,1987.6490000000001,25.670016274160915
450,1987.849,25.836319043721225
451,1988.049,25.444092977747246
467,1988.049,25.275153882495662
466,1988.1656666666668,25.35349521292751
452,1988.191857142857,25.6070262271595
468,1988.2156666666667,25.412003487449216
465,1988.2823333333333,25.3613762933344
453,1988.3347142857144,25.88993592592261
469,1988.3823333333332,25.5698960965485
464,1988.3990000000001,25.70489917053745
454,1988.4775714285715,25.913287216317077
463,1988.5156666666667,25.646424219822958
470,1988.549,25.82623850345532
455,1988.6204285714286,25.843343509263942
462,1988.6323333333332,25.56444569384453
461,1988.749,25.454110568148177
456,1988.7632857142858,25.726356613960938
471,1988.799,25.79345767827331
457,1988.9061428571429,25.746301729596727
458,1989.049,26.04104786311266
472,1989.049,25.5760311074684
473,1989.299,25.576327101285447
459,1989.3990000000001,25.91165298151915
474,1989.549,25.862080218341443
475,1989.674,25.882073522559825
460,1989.749,25.896924538048385
476,1989.799,25.845823100979306
477,1989.924,25.619220231789942
478,1990.049,25.419908580599536
479,1990.174,25.496922349358567
480,1990.299,25.611908106385695
481,1990.424,25.794729863619427
482,1990.549,25.93831528813477
483,1990.799,25.840426114378072
484,1991.049,25.553695825681036
485,1991.1490000000001,25.267141957139845
486,1991.249,25.279772170131178
487,1991.349,25.386520085991794
488,1991.449,25.58705981748935
489,1991.549,25.65996446678491
490,1991.7156666666667,25.579101798292275
491,1991.8823333333332,25.54485570570468
492,1992.049,25.290689637442735
493,1992.174,25.234418468508483
494,1992.299,25.463158471863647
495,1992.424,25.601936447131916
496,1992.549,25.547255019824323
497,1992.7156666666667,25.468310920526623
498,1992.8823333333332,25.317397198759412
499,1993.049,25.357936100295202
500,1993.299,25.485756423660856
501,1993.549,25.665152689535045
502,1993.7156666666667,25.712775350384444
503,1993.8823333333332,25.65285816489583
504,1994.049,25.52250964268556
505,1994.174,25.608743814868024
506,1994.299,25.664369090009455
507,1994.424,25.78640430243099
508,1994.549,25.971083371861088
509,1994.674,25.9865583598656
510,1994.799,25.8184657254219
511,1994.924,25.490825562805778
512,1995.049,25.55858707450214
513,1995.2156666666667,25.58260863894591
514,1995.3823333333332,25.54277835836947
515,1995.549,25.6460346253121
516,1995.7156666666667,25.481465493425635
517,1995.8823333333332,25.365237934523687
518,1996.049,25.4277607477031
519,1996.174,25.432260931845402
520,1996.299,25.39908610164864
521,1996.424,25.570680676186083
522,1996.549,25.62594821045592
523,1996.7156666666667,25.650876378478376
524,1996.8823333333332,25.349054815615805
525,1997.049,25.470203026698176
526,1997.174,25.306841882823345
527,1997.299,25.482824908737708
528,1997.424,25.6425993328328
529,1997.549,25.565265067457286
530,1997.674,25.421908499088556
531,1997.799,25.329522164026603
532,1997.924,25.22645995925542
533,1998.049,25.216765671691125
534,1998.2156666666667,25.469981521391386
535,1998.3823333333332,25.526902994622372
536,1998.549,25.739284929081766
537,1998.799,25.541614965452798
538,1999.049,25.413417789032007
539,1999.3823333333332,25.285002537696325
540,1999.7156666666667,25.234751706580656
541,2000.049,25.25934418625101
542,2000.299,25.41129976704975
543,2000.549,25.62639906196532
544,2000.799,25.592983614278207
545,2001.049,25.69899154559621
546,2001.299,25.600141372046085
547,2001.549,25.425535893515363
548,2001.799,25.337052854401723
549,2002.049,25.402719376747296
550,2002.299,25.405970408174934
551,2002.549,25.55140579404682
552,2002.7156666666667,25.71276064870479
553,2002.8823333333332,25.374633287935
554,2003.049,25.234170010122323
555,2003.299,25.142202672930527
556,2003.549,25.408914664553773
557,2003.799,25.538874082309174
558,2004.049,25.787696580072623
559,2004.2156666666667,25.746793076881406
560,2004.3823333333332,25.49498221770015
561,2004.549,25.23971597374405
562,2004.7156666666667,25.33173280659069
563,2004.8823333333332,25.36852277981453
564,2005.049,25.38080750333398
565,2005.299,25.68573651121955
566,2005.549,25.453554354601234
567,2005.7156666666667,25.354027903786996
568,2005.8823333333332,25.183950542589916
569,2006.049,25.200643319725824
570,2006.3823333333332,25.22886025348704
571,2006.7156666666667,25.392241489657405
572,2007.049,25.55468671888975
573,2007.1490000000001,25.598793228021737
