,decimal_year,d13c,d18o,sea level,d18o_pdb,d13c_ma,d18o_ma,d13c_std,d18o_std
38,2006.1666666666663,-2.2792768,-5.5102327,-131.5588254848,25.628069084595165,-2.577634133333333,25.555841926065323,0.35298993753997304,0.16854611884296927
39,2006.0,-2.3887167999999996,-5.574341500000001,-135.6831813248,25.69025569642355,-2.3383152,25.659793677430624,0.3250685061240725,0.18316042638904476
40,2005.857142857143,-2.346952,-5.5442395,-134.109233072,25.66105625127315,-2.2445288,25.678886614738435,0.3270852420283444,0.17663992162365438
41,2005.7142857142858,-1.9979176,-5.569281999999999,-120.9555226736,25.685347896518607,-2.282978933333333,25.59530686480876,0.3366663861649432,0.16879239218235484
42,2005.5714285714287,-2.5040671999999997,-5.315851899999999,-140.0302764992,25.439516446634524,-2.385402133333333,25.457978097021073,0.30511655321127323,0.1728102303258998
43,2005.4285714285716,-2.6542215999999996,-5.1195186999999995,-145.6889952176,25.2490699479101,-2.6214063999999997,25.375062614583232,0.21181312302773647,0.17306209120992333
44,2005.2857142857144,-2.7059303999999993,-5.3128468,-147.63769305439996,25.43660144920507,-2.526606933333333,25.43206700875925,0.21093585271307996,0.17984981860761529
45,2005.1428571428573,-2.2196687999999996,-5.4921511,-129.3124383968,25.610529629162585,-2.3840575999999998,25.60899263757263,0.22665116864490248,0.18206977879950814
46,2005.0,-2.2265735999999996,-5.6667019000000005,-129.57265268959998,25.779846834350234,-2.258431733333333,25.731422529609763,0.2320837662785144,0.20227910137297087
47,2004.857142857143,-2.3290527999999995,-5.6914894,-133.4346838208,25.803891125316465,-2.2856119999999995,25.77903415429087,0.21418558011160524,0.22019613184035583
48,2004.7142857142858,-2.3012095999999995,-5.639401,-132.38538498559998,25.753364503205905,-2.4195431999999992,25.67789845864333,0.2802182443143332,0.2218007174804309
49,2004.5714285714287,-2.6283671999999996,-5.3539164999999995,-144.71464629919998,25.476439747407632,-2.4971063999999994,25.50720916471855,0.2876005967956863,0.2031310004224054
50,2004.4285714285716,-2.5617423999999995,-5.163593499999999,-142.20382408639998,25.291823243542115,-2.671126399999999,25.3313376531414,0.2877654088099358,0.2101060008488035
51,2004.2857142857144,-2.8232695999999997,-5.0954779,-152.0597381456,25.225749968474453,-2.8169717333333324,25.306398230689393,0.3241193974262819,0.22309891901698406
52,2004.1428571428573,-3.0659031999999997,-5.2767856,-161.20362799519998,25.401621480051606,-2.8879056,25.390933156143603,0.38026904243106496,0.21676061776806457
53,2004.0,-2.7745439999999997,-5.425037199999999,-150.223465184,25.545428019904744,-2.7423917333333327,25.563565781688023,0.3926597839905334,0.2025719575430208
54,2003.875,-2.3867279999999997,-5.629383999999999,-135.608231408,25.74364784510772,-2.3807615999999996,25.69668399763316,0.4001507554805468,0.19877801173255957
55,2003.75,-1.9810127999999998,-5.6884843,-120.31844838079999,25.80097612788701,-2.0681885333333327,25.749153951363358,0.4018448474228485,0.20218806699152386
56,2003.625,-1.8368247999999998,-5.5873126,-114.88457941279998,25.702837881095345,-1.9853218666666663,25.659760696860058,0.40963237365037003,0.19235707698801058
57,2003.5,-2.1381279999999996,-5.3529148,-126.239491808,25.475468081597814,-2.0489634666666663,25.498788061033462,0.3892563577001926,0.16815592452294112
58,2003.375,-2.1719375999999997,-5.190639399999999,-127.51364039359999,25.318058220407213,-2.3227549333333326,25.391580933350145,0.33988121354095674,0.15797477043046723
59,2003.25,-2.6581991999999994,-5.2557499,-145.83889505119998,25.38121649804542,-2.5139925333333326,25.43499849647399,0.4441196634338915,0.18559460671512307
60,2003.125,-2.7118407999999996,-5.487193600000001,-147.86043238879998,25.605720770969338,-2.617741599999999,25.560019497337304,0.45428324972392103,0.19903935784798793
61,2003.0,-2.4831847999999996,-5.5772956,-139.24330237279997,25.693121222997156,-2.3840389333333327,25.620669117575734,0.46041325746985395,0.19552690051038588
62,2002.857142857143,-1.9570911999999998,-5.443322800000001,-119.41693896319998,25.563165358760706,-1.8858631999999995,25.51085439078096,0.4898834240524853,0.17248620538748363
63,2002.7142857142858,-1.2173136,-5.147566299999999,-91.5376803296,25.276276590585017,-1.9001162666666662,25.35538786121,0.48723806902220923,0.17647118737206757
64,2002.5714285714287,-2.5259439999999995,-5.0964796,-140.854725584,25.22672163428427,-2.0824415999999997,25.22218719383845,0.48378299943898034,0.17713819986555723
65,2002.4285714285716,-2.5040671999999997,-5.0313691,-140.0302764992,25.16356335664607,-2.657536266666666,25.263968823660647,0.47709971689370523,0.20223485222606793
66,2002.2857142857144,-2.9425975999999996,-5.2767856,-156.5567331536,25.401621480051606,-2.552461333333333,25.36890873112105,0.47518366352686864,0.19781438609813476
67,2002.1428571428573,-2.2107191999999998,-5.4210304,-128.9751637712,25.54154135666547,-2.495098933333333,25.497185108302375,0.4710056631757602,0.18855219915775348
