1995,3,17,679,-28
1995,3,18,694,-13
1995,3,19,700,-7
1995,3,20,682,-25
1995,3,21,671,-36
1995,3,22,680,-27
1995,3,23,689,-18
1995,3,24,690,-17
1995,3,25,688,-19
1995,3,26,684,-23
1995,3,27,699,-8
1995,3,28,721,14
1995,3,29,724,17
1995,3,30,705,-2
1995,3,31,689,-18
1995,4,1,699,-8
1995,4,2,701,-6
1995,4,3,693,-14
1995,4,4,684,-23
1995,4,5,684,-23
1995,4,6,681,-26
1995,4,7,687,-20
1995,4,8,700,-7
1995,4,9,705,-2
1995,4,10,724,17
1995,4,11,721,14
1995,4,12,705,-2
1995,4,13,709,2
1995,4,14,715,8
1995,4,15,720,13
1995,4,16,726,19
1995,4,17,743,36
1995,4,18,761,54
1995,4,19,761,54
1995,4,20,765,58
1995,4,21,759,52
1995,4,22,749,42
1995,4,23,734,27
1995,4,24,747,40
1995,4,25,752,45
1995,4,26,744,37
1995,4,27,730,23
1995,4,28,719,12
1995,4,29,702,-5
1995,4,30,690,-17
1995,5,1,674,-33
1995,5,2,652,-55
1995,5,3,640,-67
1995,5,4,651,-56
1995,5,5,668,-39
1995,5,6,667,-40
1995,5,7,655,-52
1995,5,8,671,-36
1995,5,9,692,-15
1995,5,10,698,-9
1995,5,11,706,-1
1995,5,12,705,-2
1995,5,13,704,-3
1995,5,14,698,-9
1995,5,15,683,-24
1995,5,16,660,-47
1995,5,17,647,-60
1995,5,18,658,-49
1995,5,19,676,-31
1995,5,20,669,-38
1995,5,21,645,-62
1995,5,22,636,-71
1995,5,23,647,-60
1995,5,24,670,-37
1995,5,25,672,-35
1995,5,26,661,-46
1995,5,27,654,-53
1995,5,28,645,-62
1995,5,29,642,-65
1995,5,30,626,-81
1995,5,31,616,-91
1995,6,1,604,-103
1995,6,2,610,-97
1995,6,3,617,-90
1995,6,4,608,-99
1995,6,5,607,-100
1995,6,6,610,-97
1995,6,7,617,-90
1995,6,8,614,-93
1995,6,9,613,-94
1995,6,10,611,-96
1995,6,11,619,-88
1995,6,12,611,-96
1995,6,13,603,-104
1995,6,14,626,-81
1995,6,15,648,-59
1995,6,16,652,-55
1995,6,17,646,-61
1995,6,18,636,-71
1995,6,19,640,-67
1995,6,20,645,-62
1995,6,21,657,-50
1995,6,22,652,-55
1995,6,23,644,-63
1995,6,24,639,-68
1995,6,25,634,-73
1995,6,26,646,-61
1995,6,27,631,-76
1995,6,28,628,-79
1995,6,29,642,-65
1995,6,30,640,-67
1995,7,1,659,-48
1995,7,2,690,-17
1995,7,3,706,-1
1995,7,4,697,-10
1995,7,5,689,-18
1995,7,6,709,2
1995,7,7,679,-28
1995,7,8,668,-39
1995,7,9,680,-27
1995,7,10,682,-25
1995,7,11,698,-9
1995,7,12,703,-4
1995,7,13,686,-21
1995,7,14,688,-19
1995,7,15,700,-7
1995,7,16,692,-15
1995,7,17,680,-27
1995,7,18,669,-38
1995,7,19,666,-41
1995,7,20,643,-64
1995,7,21,653,-54
1995,7,22,676,-31
1995,7,23,647,-60
1995,7,24,649,-58
1995,7,25,666,-41
1995,7,26,649,-58
1995,7,27,637,-70
1995,7,28,644,-63
1995,7,29,661,-46
1995,7,30,677,-30
1995,7,31,672,-35
1995,8,1,686,-21
1995,8,2,698,-9
1995,8,3,688,-19
1995,8,4,683,-24
1995,8,5,668,-39
1995,8,6,671,-36
1995,8,7,681,-26
1995,8,8,662,-45
1995,8,9,660,-47
1995,8,10,683,-24
1995,8,11,685,-22
1995,8,12,650,-57
1995,8,13,638,-69
1995,8,14,632,-75
1995,8,15,627,-80
1995,8,16,624,-83
1995,8,17,634,-73
1995,8,18,624,-83
1995,8,19,622,-85
1995,8,20,640,-67
1995,8,21,644,-63
1995,8,22,627,-80
1995,8,23,617,-90
1995,8,24,630,-77
1995,8,25,645,-62
1995,8,26,649,-58
1995,8,27,645,-62
1995,8,28,639,-68
1995,8,29,616,-91
1995,8,30,624,-83
1995,8,31,635,-72
1995,9,1,625,-82
1995,9,2,619,-88
1995,9,3,644,-63
1995,9,4,643,-64
1995,9,5,648,-59
1995,9,6,644,-63
1995,9,7,630,-77
1995,9,8,642,-65
1995,9,9,653,-54
1995,9,10,647,-60
